AD Link,Price,Car Name,Year,KM Run,Fuel Type,Location,Date,image_url
/ad/renault-megane-2012-company-source-70000km-only-ID116268937.html,"USD 6,800",Renault Megane 2012 company source 70000km only!!!,2012,70000 km,Benzine,"caracas, Beirut•",5 hours ago,https://images.dubizzle.com.lb/thumbnails/13512750-400x300.jpeg
/ad/bmw-x6-xdrive-35i-2018-1-owner-bassoulhneine-source-and-services-ID116319626.html,"USD 33,000","BMW X6 XDRIVE 35i 2018, 1 OWNER, BASSOUL&HNEINE SOURCE AND SERVICES !!",2018,100000 km,Benzine,"Dbaye, Metn•",6 hours ago,https://images.dubizzle.com.lb/thumbnails/13776514-400x300.jpeg
/ad/mini-cooper-s-countryman-2017-ID116359801.html,"USD 23,500",MINI Cooper S Countryman 2017,2017,55000 km,Benzine,"Jdaide, Metn•",6 hours ago,https://images.dubizzle.com.lb/thumbnails/13984836-400x300.jpeg
/ad/volkswagen-golf-r-mk8-2021-15000km-only-1-owner-kettaneh-leb-ID116359799.html,"USD 62,000","VOLKSWAGEN GOLF R  MK8 2021, 15.000Km ONLY, 1 OWNER, KETTANEH LEB !!",2021,15000 km,Benzine,"Dbaye, Metn•",6 hours ago,https://images.dubizzle.com.lb/thumbnails/13984816-400x300.jpeg
/ad/land-rover-range-rover-sport-2018-ID116048248.html,"USD 47,500",Land Rover Range Rover Sport 2018,2018,56000 km,Benzine,"Jdaide, Metn•",6 hours ago,https://images.dubizzle.com.lb/thumbnails/12664632-400x300.jpeg
/ad/toyota-prius-prime-2014-ID116354378.html,,"USD 15,500",2014145000 kmHybrid,2014,145000 km,Hybrid,"Hadath, Baabda•",https://images.dubizzle.com.lb/thumbnails/13956977-400x300.jpeg
/ad/mercedes-benz-e-class-2017-ID116353877.html,,"USD 22,500",2017NewBenzine,2017,New,Benzine,"Barja, Chouf•",https://images.dubizzle.com.lb/thumbnails/13954647-400x300.jpeg
/ad/audi-q7-2010-36fsi-ID116359794.html,"USD 10,700",AUDI Q7 2010 3.6fsi,2010,140000 km,Benzine,"Ain El Remmaneh, Beirut•",6 hours ago,https://images.dubizzle.com.lb/thumbnails/13984782-400x300.jpeg
/ad/lancia-delta-integrale-evoluzione-1992-ID116313389.html,"USD 90,000",Lancia Delta Integrale Evoluzione 1992,1992,1 km,Benzine,"Dbaye, Metn•",8 hours ago,https://images.dubizzle.com.lb/thumbnails/13745307-400x300.jpeg
/ad/land-rover-discovery-sport-2017-ID116359789.html,"USD 18,000",Land Rover Discovery Sport 2017,2017,140000 km,Benzine,"Dbaye, Metn•",8 hours ago,https://images.dubizzle.com.lb/thumbnails/13984734-400x300.jpeg
/ad/2022-toyota-land-cruiser-twin-turbo-vx-under-warranty-ID116287697.html,"USD 107,900","2022 Toyota Land Cruiser Twin Turbo VX , Under Warranty !",2022,35000 km,Benzine,"Hadath, Baabda•",10 hours ago,https://images.dubizzle.com.lb/thumbnails/13612697-400x300.jpeg
/ad/2019-range-rover-hse-v6-dynamic-49000-km-only-tewtel-ID116287689.html,"USD 69,000","2019 Range Rover HSE V6 Dynamic , 49,000 km Only! , (Tewtel)",2019,49000 km,Benzine,"Hadath, Baabda•",10 hours ago,https://images.dubizzle.com.lb/thumbnails/13612633-400x300.jpeg
/ad/buick-lesabre-1992-ID116358081.html,"USD 3,600",Buick LeSabre 1992,1992,100 km,Benzine,"Mazraa, Beirut•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13975810-400x300.jpeg
/ad/cadillac-escalade-2015-ID116301941.html,,"USD 36,000",2015117000 kmBenzine,2015,117000 km,Benzine,"Ramlet el Bayda, Beirut•",https://images.dubizzle.com.lb/thumbnails/13685563-400x300.jpeg
/ad/subaru-brz-2022-company-sourceservices-under-warranty-bazerji-ID116072462.html,"USD 31,000","Subaru BRZ 2022, Company Source&Services. Under Warranty, Bazerji",2022,18000 km,Benzine,"Dbaye, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/12530949-400x300.jpeg
/ad/range-rover-velar-p380-v6-r-dynamic-clean-carfax-black-on-black-ID115767713.html,"USD 52,000","Range Rover Velar P380 V6 R Dynamic , Clean Carfax , Black On Black",2018,49000 km,Benzine,"Dbaye, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/11016645-400x300.jpeg
/ad/%D8%A5%D9%86%D9%81%D9%8A%D9%86%D9%8A%D8%AA%D9%8A-%D9%81%D8%A6%D8%A9-%D8%A5%D9%81-%D8%A5%D9%83%D8%B3-2004-ID116358088.html,"USD 4,800",إنفينيتي فئة إف إكس 2004,2004,190000 km,Benzine,"Marwanieh, Nabatieh•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13975846-400x300.jpeg
/ad/land-rover-discovery-2001-ID116307167.html,"USD 10,500",Land Rover Discovery 2001,2001,100000 km,Benzine,"Jounieh, Keserouan•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13712303-400x300.jpeg
/ad/hyundai-sonata-24l-2014-ID116359751.html,"USD 8,000",Hyundai Sonata 2.4L 2014!!,2014,127000 km,Benzine,"Dekwaneh, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13984575-400x300.jpeg
/ad/bmw-328-x-drive-2015-ID116359746.html,"USD 13,500",BMW 328 X-drive 2015!!,2015,121000 km,Benzine,"Dekwaneh, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13984552-400x300.jpeg
/ad/chevrolet-cobalt-one-owner-ID116359743.html,"USD 6,800",Chevrolet Cobalt One owner!!,2018,105000 km,Benzine,"Dekwaneh, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13984535-400x300.jpeg
/ad/porsche-cayenne-v6-2004-like-new-ID116359741.html,"USD 5,800",Porsche Cayenne V6 2004 Like new!,2004,135000 km,Benzine,"Bsarma, Koura•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13984520-400x300.jpeg
/ad/kia-optima-2024-ID116044743.html,"USD 8,000",Kia Optima 2015,2024,140 km,Benzine,"Hadath, Baabda•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/12390574-400x300.jpeg
/ad/ford-ecosport-15l-titanium-edition-one-owner-ID116359740.html,"USD 8,500",Ford EcoSport 1.5L Titanium Edition one owner!!,2015,94000 km,Benzine,"Dekwaneh, Metn•",11 hours ago,https://images.dubizzle.com.lb/thumbnails/13984507-400x300.jpeg
/ad/honda-cr-v-exl-2016-company-source-low-mileage-ID116321521.html,"USD 18,300",Honda CR-V EXL 2016 Company source Low mileage,2016,100000 km,Benzine,"Bikfaya, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13823534-400x300.jpeg
/ad/lamborghini-huracan-lp610-4-saadtrad-sourceservices-10000km-only-ID116317389.html,"USD 240,000","Lamborghini Huracan LP610-4, Saad&Trad Source&Services, 10.000Km ONLY",2015,10000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13764744-400x300.jpeg
/ad/toyota-celica-20l-gti-16-1993-excellent-condition-ID116241169.html,"USD 12,000",Toyota Celica 2.0L GTI 16 1993 Excellent condition,1993,90000 km,Benzine,"Sad El Baouchriyeh, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13371330-400x300.jpeg
/ad/opel-manta-gsi-1986-excellent-condition-ID116241163.html,"USD 15,000",Opel Manta GSI 1986 Excellent condition,1986,60000 km,Benzine,"Sad El Baouchriyeh, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13371312-400x300.jpeg
/ad/range-rover-sport-v8-supercharged-tewtel-source-services-low-km-ID116233579.html,"USD 70,000","Range Rover Sport V8 Supercharged , Tewtel Source & Services. Low Km",2018,60000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13333696-400x300.jpeg
/ad/audi-a5-s-line-2023-quattro3yrs-warranty-5yrs-free-service-like-new-ID116232697.html,"USD 68,000","Audi A5 S-Line 2023 Quattro,3Yrs Warranty+ 5Yrs Free Service. Like New",2023,7000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13328084-400x300.jpeg
/ad/bmw-m2-competition-2020-m-performance-hockenheim-silver-clean-carfax-ID116230577.html,"USD 64,000",BMW M2 Competition 2020 M Performance Hockenheim Silver Clean carfax,2020,73000 km,Benzine,"Sad El Baouchriyeh, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13317591-400x300.jpeg
/ad/evouqe-pure-plus-2017-full-options-tiptronic-panoramic-ID115687693.html,"USD 20,999",Evouqe pure plus 2017 full options tiptronic panoramic,2017,65000 km,Benzine,"Mkalles, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13155094-400x300.jpeg
/ad/mercedes-benz-g-class-63-my-2020-like-newww-ID116359724.html,"USD 183,000",Mercedes-Benz G-Class 63 MY 2020! Like Newww !!!,2020,45000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13984464-400x300.jpeg
/ad/jeep-grand-cherokee-2017-limited-plus-ID116344048.html,"USD 14,000",Jeep Grand Cherokee 2017 limited plus,2017,77000 km,Benzine,"Jnah, Beirut•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13903993-400x300.jpeg
/ad/porsche-panamera-4s-2014-porsche-centre-sourceservices-low-mileage-ID116275300.html,"USD 42,000","Porsche Panamera 4S 2014, Porsche Centre Source&Services. Low Mileage",2014,47000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13545556-400x300.jpeg
/ad/ferrari-f12-berlinetta-2015-under-manufacturers-warrantyferrari-leb-ID116270201.html,"USD 268,000","Ferrari F12 Berlinetta 2015, Under Manufacturers Warranty(Ferrari Leb)",2015,30000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13518237-400x300.jpeg
/ad/mercedes-benz-cls-class-53-my-2019-company-source-like-newww-ID116359720.html,"USD 63,999",Mercedes-Benz CLS-Class 53 MY 2019! Company Source Like Newww,2019,67000 km,Benzine,"Dbaye, Metn•",12 hours ago,https://images.dubizzle.com.lb/thumbnails/13984401-400x300.jpeg
/ad/jac-j5-2013-ID116359696.html,"USD 4,000",JAC J5 2013,2013,150000 km,Benzine,"Achrafieh, Beirut•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/13984334-400x300.jpeg
/ad/bmw-316-2015-company-source-like-new-one-owner-ID116226322.html,,"USD 12,900",2015130000 kmBenzine,2015,130000 km,Benzine,"Sad El Baouchriyeh, Metn•",https://images.dubizzle.com.lb/thumbnails/13424918-400x300.jpeg
/ad/cla-200-edition-2021-showroom-condition-german-origin-ID115638139.html,"USD 39,500",CLA 200 EDITION 2021 Showroom condition German origin,2021,85000 km,Benzine,"Baouchriye, Metn•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/10409342-400x300.jpeg
/ad/mitsubishi-pajero-2010-ID116359683.html,"USD 11,500",Mitsubishi Pajero 2010,2010,120000 km,Benzine,"Sad El Baouchriyeh, Metn•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/13984302-400x300.jpeg
/ad/chevrolet-trailblazer-2018-ID116317400.html,"USD 21,000",Chevrolet Trailblazer 2018,2018,111000 km,Benzine,"Rihaniyeh, Baabda•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/13764822-400x300.jpeg
/ad/bmw-x2-m-package-28-i-x-drive-model-2018-clean-carfax-ID116020958.html,"USD 24,999",BMW X2 M PACKAGE 2.8 i X - Drive model 2018 clean carfax !!!!,2018,99000 km,Benzine,"Hazmiyeh, Baabda•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/12271862-400x300.jpeg
/ad/volkswagen-gti-2013-ID116359661.html,"USD 5,000",Volkswagen GTI 2013,2013,200000 km,Benzine,"Ghadir, Keserouan•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/13984225-400x300.jpeg
/ad/mercedes-benz-a-class-2013-ID116359660.html,"USD 16,500",Mercedes-Benz A-Class 2013,2013,130000 km,Benzine,"Al Qalamoun, Tripoli•",13 hours ago,https://images.dubizzle.com.lb/thumbnails/13984206-400x300.jpeg
/ad/range-rover-sport-v8-dynamic-2016-53000-miles-only-ID116096986.html,"USD 38,000","Range Rover Sport V8 Dynamic  2016 53,000 Miles Only!!!",2016,53000 km,Benzine,"Sin El Fil, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/12657514-400x300.jpeg
/ad/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D8%B1-%D9%81-%D9%87%D9%8A%D8%A8%D8%B1%D8%AF-2025-ID116352895.html,"USD 42,000",هوندا سر-ف هيبرد 2025,2025,New,Hybrid,"Boulevard, Tripoli•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13949771-400x300.jpeg
/ad/mercedes-benz-gla-class-2015-ID116350394.html,"USD 18,800",Mercedes-Benz GLA-Class 2015,2015,90000 km,Benzine,"Al Qalamoun, Tripoli•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13936950-400x300.jpeg
/ad/audi-q3-2018-ID116349172.html,,"USD 19,000",201893500 kmBenzine,2018,93500 km,Benzine,"Qornet Chehouane, Metn•",https://images.dubizzle.com.lb/thumbnails/13930187-400x300.jpeg
/ad/mini-cooper-s-2008-ID116341918.html,"USD 4,800",MINI Cooper S 2008,2008,180000 km,Benzine,"Khaldeh, Aley•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13893231-400x300.jpeg
/ad/audi-q7-2017-ID116339276.html,"USD 33,500",Audi Q7 2017,2017,130000 km,Benzine,"Al Qalamoun, Tripoli•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13878525-400x300.jpeg
/ad/mini-countryman-s-all4-jcw-look-ID116315888.html,"USD 12,000",MINI Countryman S All4 JCW Look,2013,115000 km,Benzine,"Dekwaneh, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13757385-400x300.jpeg
/ad/ford-focus-20l-tewtel-source-one-owner-ID116312874.html,"USD 7,500",Ford Focus 2.0L Tewtel source one owner!,2014,129000 km,Benzine,"Dekwaneh, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13742415-400x300.jpeg
/ad/bmw-x5-m-sport-package-clean-carfax-ID116308764.html,"USD 12,700",BMW X5 M Sport Package Clean carfax !,2011,148000 km,Benzine,"Sabtieh, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13720164-400x300.jpeg
/ad/geely-other-2021-ID116304242.html,"USD 16,800",Geely Coolray Pro Sport 2021 45000km only 2 year warranty,2021,45000 km,Benzine,"caracas, Beirut•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13696660-400x300.jpeg
/ad/volkswagen-golf-2021-ID116294419.html,"USD 18,800",Volkswagen Golf 7.5 2021,2021,60000 km,Benzine,"caracas, Beirut•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13646754-400x300.jpeg
/ad/cadillac-ats-v-coupe-2019-impex-sourceservices-1-of-300-worldwide-ID116271685.html,"USD 52,000","Cadillac ATS V Coupe 2019, Impex Source&Services. 1 Of 300 Worldwide",2019,30000 km,Benzine,"Dbaye, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13525947-400x300.jpeg
/ad/nissan-sentra-sv-2021-20000km-only-ID116259827.html,"USD 16,500",Nissan Sentra SV 2021 20000km only!!!,2021,20000 km,Benzine,"caracas, Beirut•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13466399-400x300.jpeg
/ad/audi-q7-2017-ID116236880.html,"USD 27,500",Audi Q7 Premium Plus V6 2017,2017,129000 km,Benzine,"Zgharta Town, Zgharta•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13864121-400x300.jpeg
/ad/jaguar-f-pace-2017-v6-company-source-services-saadtrad-ID116079315.html,"USD 23,000","Jaguar F-Pace 2017 V6, Company Source & Services (Saad&Trad)",2017,170000 km,Benzine,"Dbaye, Metn•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/12565078-400x300.jpeg
/ad/kia-sportage-2018-ID116359620.html,"USD 16,000",Kia Sportage 2018,2018,100000 km,Benzine,"Riyaq, Zahle•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13984037-400x300.jpeg
/ad/chevrolet-aveo-2010-ID116359618.html,"USD 4,000",Chevrolet Aveo 2010,2010,1 km,Benzine,"Jeita, Keserouan•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13984032-400x300.jpeg
/ad/kia-sportage-2017-ID116359614.html,"USD 16,500",Kia Sportage 2017,2017,59000 km,Benzine,"Al Qalamoun, Tripoli•",14 hours ago,https://images.dubizzle.com.lb/thumbnails/13984010-400x300.jpeg
/ad/toyota-tacoma-2017-4x4-look-trd-celan-car-fax-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-ID116359529.html,,"USD 22,500",2017110000 kmBenzine,2017,110000 km,Benzine,"Sodeco, Beirut•",https://images.dubizzle.com.lb/thumbnails/13983530-400x300.jpeg
/ad/jeep-grand-cherokee-2004-ID116359595.html,"USD 7,200",Jeep Grand Cherokee 2004,2004,160000 km,Benzine,"Other in Baalbeck, Baalbeck•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13983902-400x300.jpeg
/ad/mazda-cx-9-2017-grand-touring-ID116359575.html,"USD 24,000",Mazda CX-9 2017 GRAND TOURING,2017,140000 km,Benzine,"Other in Tyre, Tyre•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13983760-400x300.jpeg
/ad/bmw-3-series-2011-ID116359574.html,"USD 11,500",BMW 3-Series 2011,2011,160 km,Benzine,"Deir El Qamar, Chouf•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13983746-400x300.jpeg
/ad/kia-picanto-1-owner-90000-km-company-sour-ID116359570.html,"USD 7,700",Kia Picanto 1 owner 90.000 km company sour,2015,8000 km,Benzine,"Sabtieh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13983714-400x300.jpeg
/ad/jeep-wrangler-jk-hemi-57-ID115786229.html,"USD 30,000",Jeep Wrangler JK Hemi 5.7,2007,115000 km,Benzine,"Gherfine, Jbeil•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/11108213-400x300.jpeg
/ad/cla-200-night-package-14000-km-tgf-source-1-owner-ID116351700.html,"USD 26,500",CLA 200 Night package 14.000 km !! TgF Source 1 Owner,2018,14000 km,Benzine,"Sabtieh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13944017-400x300.jpeg
/ad/jeep-grand-cherokee-2018-limited-full-options-jeled-w-fatha-w-camera-ID116348219.html,"USD 22,800",Jeep Grand Cherokee 2018 LIMITED full options jeled w fatha w camera,2018,88000 km,Benzine,"Dekwaneh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13925246-400x300.jpeg
/ad/mercedes-benz-glc-class-2018-ID116327023.html,"USD 24,300",Mercedes-Benz GLC-Class 2018,2018,133000 km,Benzine,"Saifi, Beirut•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13986250-400x300.jpeg
/ad/mercedes-benz-c-250-coupe-2012-high-package-ID116319196.html,"USD 11,750",Mercedes-Benz C 250 coupe 2012 high package,2012,102000 km,Benzine,"Furn El Chebbak, Baabda•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13774101-400x300.jpeg
/ad/honda-2024-brand-new-0km-%D8%B9%D8%B1%D8%B6-%D9%85%D9%86-%D8%B4%D8%B1%D9%83%D8%A9-%D8%AD%D9%86%D8%A7-%D8%A7%D9%88%D8%AA%D9%88-%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D9%84%D9%85%D8%AF%D8%A9-%D8%B3%D9%86%D8%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%86%D9%83-ID116319125.html,"USD 27,000",Honda 2024 BRAND NEW 0KM تقسيط لمدة سنة بدون بنك عرض من شركة حنا اوتو,2024,New,Electric,"Dekwaneh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13773760-400x300.jpeg
/ad/land-rover-range-rover-sport-2019-ID116312993.html,"USD 47,000",Land Rover Range Rover Sport 2019,2019,60000 km,Benzine,"Mkalles, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13743037-400x300.jpeg
/ad/audi-s6-2015-low-km-only-50000km-wella-maintained-ID116312365.html,"USD 22,500","Audi S6 2015 , Low Km ( Only 50.000Km ) Wella Maintained",2015,50000 km,Benzine,"Dbaye, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13739777-400x300.jpeg
/ad/land-rover-range-rover-sport-2010-v8-hse-lux-ID116310993.html,"USD 12,800",Land Rover Range Rover Sport 2010 V8 HSE lux,2010,120000 km,Benzine,"Sabtieh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13732355-400x300.jpeg
/ad/2015-mazda-3-grand-touring-03669915-ID116301172.html,"USD 12,000",2014 MAZDA 3 GRAND TOURING ( 03/669915 ),2015,90000 km,Benzine,"Baouchriye, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13681222-400x300.jpeg
/ad/bmw-x1-2017-one-owner-0-accidents-ID116294244.html,"USD 22,000",BMW X1 2017 ONE OWNER 0 ACCIDENTS,2017,100000 km,Benzine,"Furn El Chebbak, Baabda•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13645730-400x300.jpeg
/ad/mercedes-benz-a-class-2019-ID116281516.html,"USD 32,500",Mercedes-Benz A-Class 2019,2019,51000 km,Benzine,"Dbaye, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13576974-400x300.jpeg
/ad/fiat-500-abarth-695-esseesse-saad-trad-source-ID116274748.html,"USD 10,700",Fiat 500 Abarth 695 Esseesse Saad trad Source,2011,100000 km,Benzine,"Sabtieh, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/13543189-400x300.jpeg
/ad/mercedes-benz-c-class-2017-ID116167156.html,,"USD 19,900",2017100000 kmBenzine,2017,100000 km,Benzine,"Halat, Jbeil•",https://images.dubizzle.com.lb/thumbnails/13896365-400x300.jpeg
/ad/porsche-cayenne-2016-ID116094147.html,"USD 29,999",Porsche Cayenne 2016,2016,80000 km,Benzine,"Mkalles, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/12642094-400x300.jpeg
/ad/maserati-levante-2017-ID115996904.html,"USD 44,000",Maserati Levante 2017,2017,65000 km,Benzine,"Mkalles, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/12447380-400x300.jpeg
/ad/land-rover-evoque-2018-ID115913547.html,"USD 34,999",Land Rover Evoque 2018 convertible full options super clean,2018,New,Benzine,"Mkalles, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/11739517-400x300.jpeg
/ad/mercedes-benz-a45s-4matic-2023-ID115842939.html,"USD 67,000",Mercedes Benz A45S 4matic+ 2023,2023,43000 km,Benzine,"Mtayleb, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/11389780-400x300.jpeg
/ad/mercedes-c300-2015-amg-line-100-clean-carfax-ID115355198.html,"USD 23,500",Mercedes C300 2015 AMG line100% Clean Carfaxوالتسجيل علينا,2015,100000 km,Benzine,"Dbaye, Metn•",15 hours ago,https://images.dubizzle.com.lb/thumbnails/9110886-400x300.jpeg
